version,seconds,cpu,processes,mem_used_mb,memused_percent
v2,538.391,17.92,17,3321.34,0.4
v2,538.971,17.98,17,3321.3423529411766,0.4
v2,539.55,17.92,17,3321.3435294117644,0.4
v2,540.133,17.72,17,3321.3470588235296,0.4
v2,540.712,17.78,17,3321.3482352941173,0.4
v2,541.29,17.82,17,3321.349411764706,0.4
v2,541.867,17.9,17,3321.3523529411764,0.4
v2,542.445,17.9,17,3321.3541176470585,0.4
v2,543.023,18.04,17,3321.355294117647,0.4
v2,543.609,17.88,17,3321.3570588235293,0.4
v2,544.19,17.88,17,3321.3576470588237,0.4
v2,544.768,17.92,17,3321.359411764706,0.4
v2,545.347,17.9,17,3321.3617647058823,0.4
v2,545.926,17.8,17,3321.374117647059,0.4
v2,546.504,17.94,17,3321.3747058823533,0.4
v2,547.084,17.98,17,3321.378823529412,0.4
v2,547.665,17.8,17,3321.38,0.4
v2,548.247,17.88,17,3321.3823529411766,0.4
v2,548.826,17.84,17,3321.3841176470587,0.4
v2,549.404,18.02,17,3321.386470588235,0.4
v2,549.987,17.88,17,3321.3870588235295,0.4
v2,550.567,17.92,17,3321.3876470588234,0.4
v2,551.147,17.94,17,3321.391176470588,0.4
v2,551.728,17.98,17,3321.3929411764707,0.4
v2,552.308,17.98,17,3321.3941176470585,0.4
v2,552.89,17.82,17,3321.3970588235293,0.4
v2,553.466,17.74,17,3321.3982352941175,0.4
v2,554.044,17.9,17,3321.4029411764704,0.4
v2,554.624,17.9,17,3321.404117647059,0.4
v2,555.205,17.7,17,3321.4064705882356,0.4
v2,555.783,17.94,17,3321.4088235294116,0.4
v2,556.364,17.96,17,3321.41,0.4
v2,556.945,17.8,17,3321.4147058823532,0.4
v2,557.526,17.96,17,3321.415294117647,0.4
v2,558.107,17.92,17,3321.4182352941175,0.4
v2,558.688,17.96,17,3321.421764705882,0.4
v2,559.269,17.88,17,3321.4235294117643,0.4
v2,559.851,17.96,17,3321.4252941176474,0.4
v2,560.432,17.94,17,3321.4270588235295,0.4
v2,561.012,17.96,17,3321.4288235294116,0.4
v2,561.591,17.98,17,3321.4323529411763,0.4
v2,562.173,18.02,17,3321.433529411765,0.4
v2,562.754,17.94,17,3321.435294117647,0.4
v2,563.335,17.96,17,3321.4358823529415,0.4
v2,563.914,17.82,17,3321.44,0.4
v2,564.49,17.82,17,3321.440588235294,0.4
v2,565.066,17.74,17,3321.442352941176,0.4
v2,565.643,17.94,17,3321.444705882353,0.4
v2,566.222,17.98,17,3321.446470588235,0.4
v2,566.802,17.9,17,3321.4470588235295,0.4
v2,567.381,17.82,17,3321.4488235294116,0.4
v2,567.962,17.78,17,3321.451176470588,0.4
v2,568.54,17.88,17,3321.4535294117645,0.4
v2,569.118,17.72,17,3321.4535294117645,0.4
v2,569.696,17.98,17,3321.454705882353,0.4
v2,570.276,17.92,17,3321.457058823529,0.4
v2,570.857,17.86,17,3321.458235294118,0.4
v2,571.436,18.0,17,3321.4594117647057,0.4
v2,572.016,17.98,17,3321.4635294117647,0.4
v2,572.597,17.9,17,3321.464705882353,0.4
v2,573.177,17.8,17,3321.469411764706,0.4
v2,573.758,17.88,17,3321.47,0.4
v2,574.339,17.96,17,3321.475294117647,0.4
v2,574.918,17.92,17,3321.478823529412,0.4
v2,575.497,17.82,17,3321.4823529411765,0.4
v2,576.076,17.84,17,3321.4870588235294,0.4
v2,576.653,17.94,17,3321.490588235294,0.4
v2,577.235,17.94,17,3321.4917647058824,0.4
v2,577.815,17.92,17,3321.495294117647,0.4
v2,578.394,17.84,17,3321.4964705882353,0.4
v2,578.975,18.02,17,3321.5,0.4
v2,579.556,17.9,17,3321.5035294117647,0.4
v2,580.135,17.9,17,3321.510588235294,0.4
v2,580.717,17.98,17,3321.5117647058823,0.4
v2,581.297,17.98,17,3321.515882352941,0.4
v2,581.88,17.94,17,3321.520588235294,0.4
v2,582.461,17.86,17,3321.5229411764703,0.4
v2,583.04,17.92,17,3321.5270588235294,0.4
v2,583.62,17.9,17,3321.5276470588237,0.4
v2,584.201,17.86,17,3321.5317647058823,0.4
v2,584.78,17.86,17,3321.534117647059,0.4
v2,585.364,17.94,17,3321.5347058823527,0.4
v2,585.943,17.96,17,3321.5376470588235,0.4
v2,586.526,17.98,17,3321.54,0.4
v2,587.107,17.92,17,3321.544117647059,0.4
v2,587.687,17.82,17,3321.544705882353,0.4
v2,588.262,17.76,17,3321.5582352941174,0.4
v2,588.841,17.76,17,3321.559411764706,0.4
v2,589.421,17.78,17,3321.56,0.4
v2,590.0,17.92,17,3321.561176470588,0.4
v2,590.58,17.96,17,3321.5641176470585,0.4
v2,591.162,18.0,17,3321.565882352941,0.4
v2,591.743,17.94,17,3321.5688235294115,0.4
v2,592.322,17.94,17,3321.5723529411766,0.4
v2,592.905,17.84,17,3321.5758823529413,0.4
v2,593.486,17.82,17,3321.5788235294117,0.4
v2,594.064,17.88,17,3321.5829411764707,0.4
v2,594.645,17.9,17,3321.5864705882354,0.4
v2,595.225,17.98,17,3321.58705882353,0.4
v2,595.806,17.98,17,3321.5917647058823,0.4
v2,596.386,17.92,17,3321.5923529411766,0.4
v2,596.967,17.96,17,3321.595882352941,0.4
v2,597.547,17.94,17,3321.599411764706,0.4
v2,598.128,17.94,17,3321.604705882353,0.4
v2,598.709,17.78,17,3321.606470588235,0.4
v2,599.288,17.94,17,3321.6123529411766,0.4
v2,599.866,17.8,17,3321.6147058823526,0.4
v2,600.446,17.82,17,3321.6147058823526,0.4
v2,601.022,17.96,17,3321.6205882352942,0.4
v2,601.603,17.9,17,3321.6247058823533,0.4
v2,602.182,17.94,17,3321.628823529412,0.4
v2,602.764,17.94,17,3321.632941176471,0.4
v2,603.346,17.82,17,3321.6429411764707,0.4
v2,603.926,17.74,17,3321.6464705882354,0.4
v2,604.505,17.86,17,3321.6476470588236,0.4
v2,605.087,17.96,17,3321.648823529412,0.4
v2,605.669,17.94,17,3321.6529411764704,0.4
v2,606.248,17.96,17,3321.653529411765,0.4
v2,606.83,17.98,17,3321.6558823529413,0.4
v2,607.411,17.94,17,3321.6558823529413,0.4
v2,607.994,17.96,17,3321.6588235294116,0.4
v2,608.575,17.96,17,3321.6588235294116,0.4
v2,609.157,17.8,17,3321.662352941177,0.4
v2,609.737,17.96,17,3321.6752941176474,0.4
v2,610.319,17.94,17,3321.6870588235292,0.4
v2,610.897,17.88,17,3321.7611764705885,0.4
v2,611.475,17.92,17,3321.800588235294,0.4
v2,612.055,17.94,17,3321.8017647058823,0.4
v2,612.634,17.78,17,3321.804117647059,0.4
v2,613.213,17.78,17,3321.8088235294117,0.4
v2,613.795,17.84,17,3321.81,0.4
v2,614.377,17.92,17,3321.810588235294,0.4
v2,614.96,17.94,17,3321.8141176470585,0.4
v2,615.542,17.84,17,3321.815882352941,0.4
v2,616.121,17.82,17,3321.8176470588237,0.4
v2,616.701,17.82,17,3321.82,0.4
v2,617.282,17.92,17,3321.8217647058823,0.4
v2,617.862,17.94,17,3321.823529411765,0.4
v2,618.442,17.94,17,3321.8258823529413,0.4
v2,619.022,17.9,17,3321.8264705882357,0.4
v2,619.606,17.9,17,3321.8294117647056,0.4
v2,620.186,17.86,17,3321.83,0.4
v2,620.765,17.86,17,3321.831176470588,0.4
v2,621.346,17.98,17,3321.8317647058825,0.4
v2,621.925,17.74,17,3321.835882352941,0.4
v2,622.502,17.88,17,3321.83705882353,0.4
v2,623.08,17.88,17,3321.837647058823,0.4
v2,623.657,17.84,17,3321.8411764705884,0.4
v2,624.24,17.92,17,3321.844705882353,0.4
v2,624.819,17.92,17,3321.8470588235296,0.4
v2,625.399,17.98,17,3321.849411764706,0.4
v2,625.978,17.96,17,3321.8523529411764,0.4
v2,626.559,17.9,17,3321.8535294117646,0.4
v2,627.138,17.84,17,3321.8582352941175,0.4
v2,627.717,17.86,17,3321.8582352941175,0.4
v2,628.298,17.9,17,3321.8617647058823,0.4
v2,628.88,17.9,17,3321.864117647059,0.4
v2,629.46,17.92,17,3321.8676470588234,0.4
v2,630.041,17.84,17,3321.8747058823533,0.4
v2,630.622,17.92,17,3321.8764705882354,0.4
v2,631.201,17.82,17,3321.89,0.4
v2,631.782,17.94,17,3321.8917647058825,0.4
v2,632.363,17.94,17,3321.9147058823532,0.4
v2,632.945,17.92,17,3321.915294117647,0.4
v2,633.526,17.8,17,3321.9311764705885,0.4
v2,634.104,17.86,17,3321.9323529411763,0.4
v2,634.679,17.9,17,3321.9370588235292,0.4
v2,635.258,17.82,17,3321.94,0.4
v2,635.834,17.88,17,3321.945294117647,0.4
v2,636.413,17.76,17,3321.9470588235295,0.4
v2,636.993,17.78,17,3321.9482352941177,0.4
v2,637.574,17.92,17,3321.9523529411767,0.4
v2,638.154,17.78,17,3321.9564705882353,0.4
v2,638.734,17.98,17,3321.9576470588236,0.4
v2,639.315,17.96,17,3321.96,0.4
v2,639.895,17.92,17,3321.96,0.4
v2,640.476,17.92,17,3321.961176470588,0.4
v2,641.056,17.96,17,3321.9623529411765,0.4
v2,641.636,17.94,17,3321.9652941176473,0.4
v2,642.216,17.98,17,3321.966470588235,0.4
v2,642.796,17.94,17,3321.9676470588233,0.4
v2,643.377,17.86,17,3321.969411764706,0.4
v2,643.958,17.88,17,3321.9711764705885,0.4
v2,644.54,17.96,17,3321.973529411765,0.4
v2,645.12,17.98,17,3321.974117647059,0.4
v2,645.699,17.86,17,3321.9782352941174,0.4
v2,646.276,17.84,17,3321.979411764706,0.4
v2,646.852,17.9,17,3321.9811764705883,0.4
v2,647.43,17.76,17,3321.9817647058826,0.4
v2,648.01,17.9,17,3321.984117647059,0.4
v2,648.592,17.94,17,3321.9935294117645,0.4
v2,649.173,17.82,17,3322.038235294118,0.4
v2,649.752,17.98,17,3322.041764705882,0.4
v2,650.333,17.92,17,3322.049411764706,0.4
v2,650.913,17.86,17,3322.0805882352943,0.4
v2,651.494,17.94,17,3322.081176470588,0.4
v2,652.074,17.94,17,3322.0835294117646,0.4
v2,652.655,17.96,17,3322.0864705882354,0.4
v2,653.239,17.92,17,3322.087647058823,0.4
v2,653.818,17.86,17,3322.089411764706,0.4
v2,654.4,17.96,17,3322.090588235294,0.4
v2,654.98,17.98,17,3322.0952941176474,0.4
v2,655.56,17.98,17,3322.0952941176474,0.4
v2,656.141,17.96,17,3322.0988235294117,0.4
v2,656.721,17.86,17,3322.1041176470585,0.4
v2,657.301,17.94,17,3322.12,0.4
v2,657.88,17.86,17,3322.1635294117646,0.4
v2,658.459,17.8,17,3322.1694117647057,0.4
v2,659.037,17.94,17,3322.1705882352944,0.4
v2,659.615,17.94,17,3322.1776470588234,0.4
v2,660.195,17.92,17,3322.180588235294,0.4
v2,660.775,17.92,17,3322.1811764705885,0.4
v2,661.354,17.8,17,3322.1811764705885,0.4
v2,661.934,17.94,17,3322.181764705882,0.4
v2,662.519,17.88,17,3322.2094117647057,0.4
v2,663.099,17.96,17,3322.21,0.4
v2,663.68,17.96,17,3322.2182352941177,0.4
v2,664.259,17.98,17,3322.218823529412,0.4
v2,664.838,17.98,17,3322.2217647058824,0.4
v2,665.419,17.98,17,3322.2229411764706,0.4
v2,666.0,17.9,17,3322.223529411765,0.4
v2,666.58,17.92,17,3322.224117647059,0.4
v2,667.163,17.92,17,3322.2247058823527,0.4
v2,667.743,17.92,17,3322.2270588235297,0.4
v2,668.324,17.96,17,3322.2564705882355,0.4
v2,668.902,17.84,17,3322.2570588235294,0.4
v2,669.481,17.88,17,3322.2570588235294,0.4
v2,670.058,17.8,17,3322.2582352941176,0.4
v2,670.637,17.78,17,3322.259411764706,0.4
v2,671.217,17.76,17,3322.259411764706,0.4
v2,671.797,17.96,17,3322.2611764705885,0.4
v2,672.378,17.84,17,3322.2623529411762,0.4
v2,672.959,17.9,17,3322.2629411764706,0.4
v2,673.538,17.96,17,3322.265882352941,0.4
v2,674.118,17.94,17,3322.2670588235296,0.4
v2,674.699,17.92,17,3322.28,0.4
v2,675.279,17.94,17,3322.280588235294,0.4
v2,675.86,17.86,17,3322.2817647058823,0.4
v2,676.441,17.92,17,3322.2817647058823,0.4
v2,677.026,17.84,17,3322.284117647059,0.4
v2,677.605,17.84,17,3322.285294117647,0.4
v2,678.184,17.96,17,3322.2858823529414,0.4
v2,678.762,17.94,17,3322.287058823529,0.4
v2,679.342,17.94,17,3322.288235294118,0.4
v2,679.923,18.0,17,3322.2894117647056,0.4
v2,680.501,17.66,17,3322.291764705882,0.4
v2,681.077,17.86,17,3322.2935294117647,0.4
v2,681.659,17.84,17,3322.294117647059,0.4
v2,682.236,17.88,17,3322.2976470588233,0.4
v2,682.816,17.96,17,3322.299411764706,0.4
v2,683.396,17.92,17,3322.300588235294,0.4
v2,683.977,17.82,17,3322.3017647058823,0.4
v2,684.558,17.96,17,3322.3017647058823,0.4
v2,685.138,17.98,17,3322.3029411764705,0.4
v2,685.718,17.92,17,3322.304117647059,0.4
v2,686.301,17.84,17,3322.305294117647,0.4
v2,686.881,17.88,17,3322.3070588235296,0.4
v2,687.462,17.82,17,3322.31,0.4
v2,688.042,17.96,17,3322.311176470588,0.4
v2,688.622,17.98,17,3322.3117647058825,0.4
v2,689.203,17.92,17,3322.3135294117646,0.4
v2,689.783,17.82,17,3322.315294117647,0.4
v2,690.362,17.92,17,3322.316470588235,0.4
v2,690.946,17.86,17,3322.319411764706,0.4
v2,691.527,17.9,17,3322.3217647058823,0.4
v2,692.107,17.78,17,3322.3223529411766,0.4
v2,692.684,17.96,17,3322.3241176470588,0.4
v2,693.262,17.8,17,3322.3258823529413,0.4
v2,693.84,17.98,17,3322.3258823529413,0.4
v2,694.419,18.0,17,3322.328235294118,0.4
v2,694.999,17.98,17,3322.33,0.4
v2,695.581,17.8,17,3322.331176470588,0.4
v2,696.159,17.94,17,3322.3329411764707,0.4
v2,696.738,17.94,17,3322.334705882353,0.4
v2,697.319,17.96,17,3322.3364705882354,0.4
v2,697.898,17.82,17,3322.337647058823,0.4
v2,698.477,17.88,17,3322.339411764706,0.4
v2,699.058,17.92,17,3322.3423529411766,0.4
v2,699.639,17.96,17,3322.3423529411766,0.4
v2,700.222,17.92,17,3322.3452941176474,0.4
v2,700.803,17.94,17,3322.347647058824,0.4
v2,701.383,17.92,17,3322.3482352941173,0.4
v2,701.964,17.92,17,3322.349411764706,0.4
v2,702.542,17.94,17,3322.3523529411764,0.4
v2,703.121,17.8,17,3322.3523529411764,0.4
v2,703.699,17.84,17,3322.3535294117646,0.4
v2,704.274,17.86,17,3322.3570588235293,0.4
v2,704.851,17.82,17,3322.3576470588237,0.4
v2,705.427,17.92,17,3322.3576470588237,0.4
v2,706.006,17.96,17,3322.358823529412,0.4
v2,706.588,17.88,17,3322.3611764705884,0.4
v2,707.169,17.78,17,3322.3617647058823,0.4
v2,707.749,17.78,17,3322.363529411765,0.4
v2,708.326,17.94,17,3322.367058823529,0.4
v2,708.907,17.94,17,3322.3705882352942,0.4
v2,709.487,17.92,17,3322.371176470588,0.4
v2,710.068,17.9,17,3322.371176470588,0.4
v2,710.648,17.96,17,3322.3723529411764,0.4
v2,711.229,17.82,17,3322.3723529411764,0.4
v2,711.809,17.9,17,3322.3729411764702,0.4
v2,712.392,17.9,17,3322.3747058823533,0.4
v2,712.972,17.94,17,3322.3747058823533,0.4
v2,713.552,17.96,17,3322.3770588235298,0.4
v2,714.131,17.9,17,3322.3776470588236,0.4
v2,714.712,18.12,17,3322.378823529412,0.4
v2,715.294,17.74,17,3322.3794117647058,0.4
v2,715.873,17.74,17,3322.3811764705883,0.4
v2,716.45,17.78,17,3322.3817647058822,0.4
v2,717.028,17.94,17,3322.382941176471,0.4
v2,717.606,17.84,17,3322.3852941176474,0.4
v2,718.184,17.96,17,3322.3876470588234,0.4
v2,718.764,17.94,17,3322.3994117647057,0.4
v2,719.344,18.0,17,3322.4017647058827,0.4
v2,719.927,17.92,17,3322.4029411764704,0.4
v2,720.507,17.98,17,3322.405294117647,0.4
v2,721.086,17.84,17,3322.409411764706,0.4
v2,721.666,17.9,17,3322.412352941177,0.4
v2,722.245,17.94,17,3322.4147058823532,0.4
v2,722.826,17.92,17,3322.415882352941,0.4
v2,723.407,17.96,17,3322.42,0.4
v2,723.988,18.06,17,3322.422941176471,0.4
v2,724.569,17.96,17,3322.4270588235295,0.4
v2,725.151,17.9,17,3322.429411764706,0.4
v2,725.731,17.92,17,3322.4323529411763,0.4
v2,726.313,17.88,17,3322.4370588235292,0.4
v2,726.895,17.92,17,3322.44,0.4
v2,727.474,17.86,17,3322.4429411764704,0.4
v2,728.049,17.82,17,3322.4429411764704,0.4
v2,728.627,17.96,17,3322.445294117647,0.4
v2,729.207,17.92,17,3322.4476470588233,0.4
v2,729.789,17.88,17,3322.454705882353,0.4
v2,730.372,17.98,17,3322.455882352941,0.4
v2,730.953,17.8,17,3322.4576470588236,0.4
v2,731.532,17.88,17,3322.4605882352944,0.4
v2,732.114,17.9,17,3322.462941176471,0.4
v2,732.694,18.0,17,3322.4676470588233,0.4
v2,733.275,17.96,17,3322.47,0.4
v2,733.858,17.88,17,3322.47,0.4
v2,734.437,17.94,17,3322.4747058823527,0.4
v2,735.019,17.92,17,3322.4782352941174,0.4
v2,735.597,17.92,17,3322.4823529411765,0.4
v2,736.179,17.88,17,3322.484117647059,0.4
v2,736.761,17.8,17,3322.485294117647,0.4
v2,737.341,17.88,17,3322.4882352941177,0.4
v2,737.922,17.92,17,3322.4888235294115,0.4
v2,738.506,17.82,17,3322.4917647058824,0.4
v2,739.083,17.78,17,3322.4935294117645,0.4
v2,739.658,17.84,17,3322.494117647059,0.4
v2,740.237,17.82,17,3322.4988235294118,0.4
v2,740.818,17.9,17,3322.5070588235294,0.4
v2,741.398,17.94,17,3322.5082352941176,0.4
v2,741.978,17.94,17,3322.509411764706,0.4
v2,742.558,17.88,17,3322.5111764705885,0.4
v2,743.139,17.8,17,3322.5117647058823,0.4
v2,743.717,17.74,17,3322.5164705882353,0.4
v2,744.297,17.74,17,3322.524705882353,0.4
v2,744.878,17.96,17,3322.53,0.4
v2,745.457,17.92,17,3322.5329411764706,0.4
v2,746.039,17.94,17,3322.533529411765,0.4
v2,746.619,17.94,17,3322.5347058823527,0.4
v2,747.199,17.92,17,3322.5711764705884,0.4
v2,747.779,17.94,17,3322.5729411764705,0.4
v2,748.358,17.96,17,3322.581176470588,0.4
v2,748.94,17.92,17,3322.5823529411764,0.4
v2,749.52,17.96,17,3322.585882352941,0.4
v2,750.102,17.86,17,3322.588823529412,0.4
v2,750.681,17.86,17,3322.588823529412,0.4
v2,751.257,17.78,17,3322.588823529412,0.4
v2,751.835,17.9,17,3322.59,0.4
v2,752.414,17.88,17,3322.5929411764705,0.4
v2,752.998,17.78,17,3322.5935294117644,0.4
v2,753.577,17.92,17,3322.5988235294117,0.4
v2,754.158,17.9,17,3322.5988235294117,0.4
v2,754.738,17.94,17,3322.605294117647,0.4
v2,755.32,17.88,17,3322.6058823529415,0.4
v2,755.902,17.76,17,3322.6117647058823,0.4
v2,756.48,17.94,17,3322.613529411765,0.4
v2,757.059,17.92,17,3322.6147058823526,0.4
v2,757.642,17.72,17,3322.6158823529413,0.4
v2,758.221,17.8,17,3322.6176470588234,0.4
v2,758.802,17.88,17,3322.6270588235298,0.4
v2,759.383,17.94,17,3322.6382352941177,0.4
v2,759.962,17.88,17,3322.6711764705883,0.4
v2,760.543,17.96,17,3322.7270588235297,0.4
v2,761.125,17.84,17,3322.7576470588233,0.4
v2,761.706,17.94,17,3322.7582352941176,0.4
v2,762.288,17.8,17,3322.7664705882353,0.4
v2,762.862,17.84,17,3322.7676470588235,0.4
v2,763.437,17.84,17,3322.7688235294117,0.4
v2,764.016,17.88,17,3322.7717647058826,0.4
v2,764.594,17.86,17,3322.7717647058826,0.4
v2,765.172,17.88,17,3322.7729411764703,0.4
v2,765.751,18.0,17,3322.775882352941,0.4
v2,766.332,17.92,17,3322.788823529412,0.4
v2,766.914,17.84,17,3322.7905882352943,0.4
v2,767.493,17.94,17,3322.7970588235294,0.4
v2,768.074,17.76,17,3322.82,0.4
v2,768.654,17.86,17,3322.8682352941178,0.4
v2,769.232,18.0,17,3322.8682352941178,0.4
v2,769.815,17.9,17,3322.869411764706,0.4
v2,770.394,17.9,17,3322.8705882352942,0.4
v2,770.974,17.96,17,3322.8811764705883,0.4
v2,771.555,17.9,17,3322.9076470588234,0.4
v2,772.135,17.92,17,3322.92,0.4
v2,772.715,17.96,17,3322.9211764705883,0.4
v2,773.295,17.94,17,3322.9211764705883,0.4
v2,773.874,17.7,17,3322.922941176471,0.4
v2,774.452,17.86,17,3322.924705882353,0.4
v2,775.029,17.88,17,3322.9252941176474,0.4
v2,775.608,17.96,17,3322.9258823529412,0.4
v2,776.187,17.96,17,3322.9270588235295,0.4
v2,776.767,17.92,17,3322.929411764706,0.4
v2,777.346,17.88,17,3322.9311764705885,0.4
v2,777.926,17.78,17,3322.9323529411763,0.4
v2,778.504,17.94,17,3322.933529411765,0.4
v2,779.086,17.96,17,3322.9364705882354,0.4
v2,779.668,17.9,17,3322.9370588235292,0.4
v2,780.248,17.88,17,3322.939411764706,0.4
v2,780.827,17.94,17,3322.940588235294,0.4
v2,781.406,17.74,17,3322.9411764705883,0.4
v2,781.985,17.78,17,3322.942352941176,0.4
v2,782.564,18.16,17,3322.944705882353,0.4
v2,783.147,17.88,17,3322.946470588235,0.4
v2,783.727,17.92,17,3322.9470588235295,0.4
v2,784.308,17.94,17,3322.949411764706,0.4
v2,784.887,17.88,17,3322.950588235294,0.4
v2,785.469,17.88,17,3322.9517647058824,0.4
v2,786.048,17.94,17,3322.9529411764706,0.4
v2,786.626,17.82,17,3322.9535294117645,0.4
v2,787.204,17.92,17,3322.954117647059,0.4
v2,787.783,17.86,17,3323.2894117647056,0.4
v2,788.363,17.96,17,3323.3029411764705,0.4
v2,788.943,17.9,17,3323.304117647059,0.4
v2,789.524,17.94,17,3323.305294117647,0.4
v2,790.104,17.96,17,3323.314705882353,0.4
v2,790.684,18.0,17,3323.315882352941,0.4
v2,791.266,17.96,17,3323.3170588235294,0.4
v2,791.847,17.94,17,3323.3188235294115,0.4
v2,792.427,17.9,17,3323.32,0.4
v2,793.007,17.84,17,3323.32,0.4
v2,793.589,17.74,17,3323.323529411765,0.4
v2,794.169,17.7,17,3323.3241176470588,0.4
v2,794.749,17.84,17,3323.328235294118,0.4
v2,795.33,17.96,17,3323.3288235294117,0.4
v2,795.914,17.9,17,3323.3294117647056,0.4
v2,796.493,17.76,17,3323.3305882352943,0.4
v2,797.074,17.92,17,3323.331176470588,0.4
v2,797.654,17.8,17,3323.3329411764707,0.4
v2,798.233,17.78,17,3323.334705882353,0.4
v2,798.81,17.82,17,3323.3352941176468,0.4
v2,799.389,17.76,17,3323.335882352941,0.4
v2,799.969,17.94,17,3323.33705882353,0.4
v2,800.552,17.92,17,3323.338823529412,0.4
v2,801.132,17.94,17,3323.34,0.4
v2,801.713,17.9,17,3323.3411764705884,0.4
v2,802.294,17.94,17,3323.3423529411766,0.4
v2,802.875,17.92,17,3323.3429411764705,0.4
v2,803.455,17.94,17,3323.3435294117644,0.4
v2,804.035,17.92,17,3323.344705882353,0.4
v2,804.616,17.92,17,3323.3452941176474,0.4
v2,805.198,17.98,17,3323.346470588235,0.4
v2,805.781,17.84,17,3323.347647058824,0.4
v2,806.361,17.84,17,3323.3488235294117,0.4
v2,806.942,17.92,17,3323.3488235294117,0.4
v2,807.522,17.92,17,3323.3517647058825,0.4
v2,808.103,17.76,17,3323.3517647058825,0.4
v2,808.682,17.96,17,3323.354705882353,0.4
v2,809.261,17.8,17,3323.354705882353,0.4
v2,809.841,17.84,17,3323.3558823529415,0.4
v2,810.419,17.8,17,3323.3576470588237,0.4
v2,810.998,17.76,17,3323.3582352941175,0.4
v2,811.576,17.96,17,3323.358823529412,0.4
v2,812.158,17.92,17,3323.36,0.4
v2,812.739,17.94,17,3323.3617647058823,0.4
v2,813.322,17.84,17,3323.3629411764705,0.4
v2,813.926,18.76,17,3323.294117647059,0.4
v2,814.512,17.92,17,3323.2970588235294,0.4
v2,815.092,17.94,17,3323.298823529412,0.4
v2,815.673,17.76,17,3323.3029411764705,0.4
v2,816.251,17.88,17,3323.3135294117646,0.4
v2,816.83,17.98,17,3323.314705882353,0.4
v2,817.411,17.92,17,3323.320588235294,0.4
v2,817.992,17.9,17,3323.3329411764707,0.4
v2,818.571,17.92,17,3323.345882352941,0.4
v2,819.154,17.92,17,3323.346470588235,0.4
v2,819.735,17.94,17,3323.3482352941173,0.4
v2,820.314,17.84,17,3323.35,0.4
v2,820.892,17.8,17,3323.3505882352943,0.4
v2,821.469,17.78,17,3323.3517647058825,0.4
v2,822.047,17.96,17,3323.3647058823526,0.4
v2,822.629,17.7,17,3323.3647058823526,0.4
v2,823.207,17.84,17,3323.3664705882356,0.4
v2,823.789,17.78,17,3323.3676470588234,0.4
v2,824.37,17.98,17,3323.369411764706,0.4
v2,824.95,17.92,17,3323.3723529411764,0.4
v2,825.532,17.94,17,3323.3735294117646,0.4
v2,826.113,17.84,17,3323.3747058823533,0.4
v2,826.694,17.88,17,3323.375882352941,0.4
v2,827.274,17.92,17,3323.378823529412,0.4
v2,827.855,17.9,17,3323.393529411765,0.4
v2,828.439,17.84,17,3323.405294117647,0.4
v2,829.021,17.84,17,3323.4058823529413,0.4
v2,829.601,17.86,17,3323.4082352941177,0.4
v2,830.181,17.88,17,3323.410588235294,0.4
v2,830.761,17.8,17,3323.410588235294,0.4
v2,831.342,17.68,17,3323.41294117647,0.4
v2,831.915,17.76,17,3323.4147058823532,0.4
v2,832.49,17.86,17,3323.415294117647,0.4
v2,833.066,17.92,17,3323.4182352941175,0.4
v2,833.646,17.8,17,3323.4194117647057,0.4
v2,834.225,17.92,17,3323.42,0.4
v2,834.805,17.9,17,3323.4211764705883,0.4
v2,835.386,17.96,17,3323.4211764705883,0.4
v2,835.966,17.78,17,3323.4223529411765,0.4
v2,836.545,17.78,17,3323.422941176471,0.4
v2,837.124,17.92,17,3323.4252941176474,0.4
v2,837.704,17.92,17,3323.4276470588234,0.4
v2,838.283,17.88,17,3323.429411764706,0.4
v2,838.863,17.84,17,3323.431764705882,0.4
v2,839.44,17.98,17,3323.431764705882,0.4
v2,840.019,17.94,17,3323.433529411765,0.4
v2,840.598,17.92,17,3323.434705882353,0.4
v2,841.178,17.98,17,3323.4364705882354,0.4
v2,841.76,17.92,17,3323.4382352941175,0.4
v2,842.338,17.92,17,3323.4411764705883,0.4
v2,842.921,17.88,17,3323.442352941176,0.4
v2,843.504,17.9,17,3323.444117647059,0.4
v2,844.082,17.84,17,3323.444705882353,0.4
v2,844.658,17.74,17,3323.446470588235,0.4
v2,845.235,17.96,17,3323.4476470588233,0.4
v2,845.814,17.76,17,3323.4488235294116,0.4
